pa_name,season,year,ndvi_mean,evi,savi,vegetation_percent,sensor,day_count,temperature_2m,total_precipitation_sum,u_component_of_wind_10m,v_component_of_wind_10m,surface_pressure,dewpoint_temperature_2m,runoff_sum,skin_temperature,soil_temperature_level_1,soil_temperature_level_2,soil_temperature_level_3,soil_temperature_level_4,sub_surface_runoff_sum,surface_runoff_sum,surface_solar_radiation_downwards_sum,total_evaporation_sum,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,volumetric_soil_water_layer_4
محمية العميد,0,1984,0.047034844790936,-0.0463228988605199,0.070551662437892,0.015648046405951,L5,91,286.1110667198871,0.00018587297755787003,1.404626754311717,-0.2579688388013477,101339.58851236152,279.4061122898586,6.323892840468471e-07,286.05671765415326,286.2799221220471,287.5933431865599,290.99010263949793,294.43823955898125,9.086102700696996e-09,6.219554009169518e-07,13796822.238588337,-0.00029552470318365304,0.0300509070772357,0.0189812833337791,0.0612670892257024,0.0914457698511922
محمية العميد,1,1984,0.0534262618177823,-0.0635722188988515,0.0801386010233059,0.0,L5,92,291.332255504336,0.00013117637799894046,0.263713932721777,-1.5934862725710792,100726.692006395,281.93124890088234,4.57754389797166e-07,293.8900872249667,293.9525195443909,293.08470714637133,291.9237929937433,292.4322080755713,9.414456460786905e-09,4.4776953719431757e-07,24280874.149872743,-0.0003088384333890505,0.017698992454886,0.0189871026520745,0.0612526156232508,0.0914351982350067
محمية العميد,2,1984,0.0553222640590815,-0.067771878191962,0.0829825929203468,0.0025647398810275,L5,92,297.2597928270449,2.3379403504862263e-06,2.339804535293527,-4.492255003522736,100481.742324676,290.3381297341158,1.4164513070447791e-08,300.6380276084612,300.70255456454515,299.61530817525176,296.84822725000447,293.8758690551239,1.0746808404906541e-08,5.812589764395686e-09,27741907.311559368,-0.00028267335870854534,0.0007001601799143068,0.0161086934532476,0.0588732587055219,0.0914221157131918
محمية العميد,3,1984,0.055856999069001,-0.0676955793576156,0.0837846582348723,0.0,L5,91,294.169749746594,0.00012404749621693545,0.5898860955648136,-2.251998522779444,100950.2179042787,288.0154829855602,4.205287497928359e-07,295.5159714022433,295.66301902874187,296.2062640954624,296.8182460067978,295.79379343832,1.0255963517162424e-08,4.107691505050016e-07,17845010.000904124,-0.00027418303411077654,0.011572136144028,0.0108310974762788,0.0561347525366328,0.091405817138272
محمية العميد,0,1985,0.0551522628807894,-0.0661334622020448,0.0827275459533155,0.0,L5,90,286.42983603572577,0.0003808869010332629,1.7276177057853113,-0.1888278980200786,101187.79213060344,279.37028888148126,1.2706312486249155e-06,286.2038374273186,286.4011811313466,287.59215399750286,291.054188694098,294.42182181323017,9.050545019981191e-09,1.2606310729797068e-06,12934161.58440171,-0.0004900249965492891,0.0401649883330038,0.0109556076873062,0.0559080798741419,0.0913920743852599
محمية العميد,1,1985,0.0545975478333278,-0.0647307405127889,0.0818955118629518,3.4130946790456284e-05,L5,92,291.822758563519,4.271630858117943e-05,-0.1202988790362707,-1.7808291000400234,100799.227524229,282.6071409360488,1.4930167687078787e-07,294.5373530845046,294.6049402517619,293.629570931761,292.17146585511256,292.5569550658814,8.802010637262594e-09,1.400963007706065e-07,24339055.929400086,-0.00023801043340749417,0.0137493346912273,0.0114225387041651,0.0558761105090878,0.0913750533276178
محمية العميد,2,1985,0.0558498388063254,-0.0677370690931618,0.0837739220080368,0.0,L5,92,298.143568412649,2.6682612866166314e-06,1.995892061570549,-3.8816909021557766,100410.8052739002,291.05829045551945,1.5067802524088222e-08,301.73088971215617,301.7845723562549,300.5519849528437,297.38965661602805,294.19745047568216,1.0573548143324644e-08,6.886414037300989e-09,27796424.529891305,-0.0002799765895047602,0.0005642705272006883,0.009452984052624,0.0530418716080345,0.0913607806731493
محمية العميد,3,1985,0.0512037714248554,-0.0606865274011542,0.0768048958178917,0.0005663645810182,L5,91,293.8194768905103,7.098116524562772e-05,1.170393513168675,-2.7324717121414484,100977.3060809383,287.3098711334641,2.321280186345591e-07,295.04575120673854,295.2150240565193,295.8803791740506,296.8367663383753,296.08524786690384,9.866665957443612e-09,2.234229473168832e-07,17390152.03384536,-0.00024309271769613875,0.0095370874232928,0.0071735853341372,0.0501061973184825,0.0913448485229075
محمية العميد,0,1986,0.0455870247319474,-0.0510587845420656,0.0683798447461632,0.0022385818765608,L5,90,286.7446699919524,0.0007052816935310408,1.4061008079439148,0.0016399173994689,101186.0400245949,281.50776064620067,2.910420457776795e-06,286.71451829763566,286.9355731350064,287.6079495601165,289.9480286725906,294.31986464095587,9.199795432579824e-09,2.9000019829752097e-06,13088159.150641028,-0.0005068801078272776,0.0674881048691578,0.1099495701980047,0.0517029053125626,0.0913253090660117
محمية العميد,1,1986,0.0561216483570469,-0.067280452235674,0.0841816328255099,0.0,L5,92,291.04166268558146,0.0001208544204796036,0.4152949376648485,-2.7751432958255244,100815.22634938727,283.7508854860711,4.434481537262333e-07,293.74108785025385,293.7638998797108,293.28923581303013,292.3022607980897,292.251026194497,9.33697602920309e-09,4.340917102519086e-07,24014413.045424853,-0.0003115437405275798,0.0197859668944325,0.1149982507678045,0.0533654281792699,0.0913184606111966
محمية العميد,2,1986,0.0546428829876349,-0.0656562867603877,0.0819634950006029,1.5358926055705326e-05,L5,92,298.4850205902007,4.067306630955316e-06,1.490669976209717,-3.6760992448997074,100442.22644764234,291.5282824408916,2.1521649930788127e-08,302.26745723269323,302.2545298971859,301.3757309833897,299.0001740599157,294.5006070822777,9.055087423842886e-09,1.3654855357165321e-08,27605011.309051003,-0.0002821567963304957,0.0040562587438219,0.1013305706855578,0.0537649718348929,0.0913124931363623
محمية العميد,3,1986,0.0515846942341257,-0.0598411488981542,0.0773762510681556,0.0,L5,91,293.9146394533452,0.0003094835564510088,0.7957179268570675,-2.3433482311718503,100977.49415617186,288.229293632991,1.10715123827137e-06,295.2669073541791,295.4930578271044,296.07857842390297,297.4173582807398,296.9595927665455,8.436223761267513e-09,1.0973845536892231e-06,16894969.152518757,-0.0004444357741069889,0.0310245774503693,0.0917883619653503,0.0539011966009884,0.091299722617228
محمية العميد,0,1987,0.0397564237087498,-0.0435392314456833,0.0596340189924985,0.0,L4,90,285.97673064989925,0.00017171194569967437,1.973971569232452,0.3540801054731734,101320.31864997886,278.749309250704,6.053158933790322e-07,286.05021275631725,286.2880505004841,287.0869763241195,289.4270014847106,294.37087545041686,8.452349366285863e-09,5.953411898042402e-07,13359241.421367522,-0.0002949842067264243,0.027300891203758,0.0932373258802625,0.0540311813354492,0.0912927971945868
محمية العميد,1,1987,0.0367224477441069,-0.0437245034786997,0.0550830669210092,0.0023559889873488,L5,92,289.76133573493826,0.0001733713339805324,0.6657275295377176,-1.6347586421530649,100900.3793093406,281.1318935252884,6.157965601786323e-07,292.29459438409026,292.3470463816537,291.83762492623225,291.0536234907748,291.88089074897124,8.601106603608085e-09,6.068968229668596e-07,23935782.505616665,-0.0003542787704755393,0.0200248157300279,0.0900001971750886,0.0541359125704005,0.091285096861447
محمية العميد,2,1987,0.047695159030121,-0.0573866557204295,0.0715420110245206,0.0001830634523524,L5,92,297.88104072302883,2.2615782336720755e-06,1.9191953824914023,-4.03560923270823,100473.91561648092,291.2316981935448,1.3321962045586628e-08,301.4535361410118,301.4594330963084,300.52768121887345,297.95727181833325,293.76221578974383,9.168777303352802e-09,6.326919664507326e-09,27716912.386183117,-0.0002779637738952513,0.0017046231024772,0.0787528334984944,0.0542022223057954,0.0912719251652359
محمية العميد,3,1987,0.0493758242685957,-0.0578278147806146,0.0740629855467753,2.901130477188785e-05,L5,91,293.8948642191131,7.730669437043273e-05,0.8109789778394206,-2.612115639201283,100969.21551570426,288.18317447134586,2.650183484600644e-07,295.42347533751894,295.6036153354253,296.1760456480755,297.1619485514907,296.2637444182025,8.837723772302081e-09,2.571615443225645e-07,17684002.459385566,-0.0002339978867001038,0.0113610256957685,0.065597153139907,0.0542012079899396,0.0912645382423003
محمية العميد,0,1988,0.0477148543345106,-0.0549760512721268,0.071571559301074,0.0,L4,91,286.7079619716409,0.0005282449425679937,2.207304244177145,-0.5711120104044046,101240.66965028664,280.9370074010158,1.8748342172130124e-06,286.4786010311167,286.68929843789726,287.4730320997928,290.3684363516998,294.4657681938895,8.361828170987579e-09,1.864833324291096e-06,12212694.291103128,-0.0006021145577302372,0.0598449510532421,0.072442286046131,0.0542307747488594,0.0912570812964849
محمية العميد,1,1988,0.0543067043976949,-0.0623732500449131,0.0814592454410829,2.773139426724573e-05,L4,92,291.5319895552952,0.00021583909567715024,0.1140867250087932,-2.1673942727255846,100863.9821765096,282.9984867091695,7.813819761958012e-07,293.9363301887427,293.96790099117413,293.23469941406086,291.83004376189234,292.1781473122578,8.790719519092089e-09,7.72781648289998e-07,24394537.03531221,-0.0004158391203847325,0.0235334150036308,0.0753420943201186,0.054318172875854,0.0912433060648183
محمية العميد,2,1988,0.0537491785351406,-0.0627654868108362,0.08062296315714,0.0,L4,92,299.2667571480326,4.22099690725868e-06,1.6107411890258498,-3.585866013597883,100320.41467652596,291.41598761281045,1.9314820351807968e-08,302.8618439671189,302.8924995999672,301.77749699600025,298.66508192681147,294.4355795061841,9.650401895660224e-09,1.258531392218676e-08,27834436.109949835,-0.0002907594465078276,0.0018522348690989,0.0620760410658624,0.0543484136943966,0.0912344429471686
محمية العميد,3,1988,0.0462276920240062,-0.0529321570249901,0.0693408495376233,0.0,L4,91,293.51917808201654,7.0132615563219e-05,1.0418353365924735,-2.388581611129995,101028.18341750649,286.8557620995748,2.3726525063849265e-07,294.6610507067576,294.8635109025144,295.7685177314782,297.28155772213745,296.73487999648165,9.166402702903909e-09,2.288896455063421e-07,17621646.58198234,-0.00024200492973076472,0.0114924204655182,0.0488563962102305,0.0543531164648701,0.0912275843366363
محمية العميد,0,1989,0.049909013380286,-0.0572412295762477,0.0748627376414703,3.5837494129979104e-05,L5,90,285.4724857949803,0.0003981725145684621,1.6799747786630592,-1.157328128712809,101525.05344759952,278.85041293500154,1.3792505248998984e-06,285.3005855114711,285.5094508483539,286.541437840258,290.339129192537,294.6151744608865,8.362003116526157e-09,1.369325173461539e-06,12748602.016346157,-0.0004937802410075584,0.0476648935565242,0.0515910360208603,0.0543532972661858,0.0912184160659116
محمية العميد,1,1989,0.0496837335189353,-0.0553253145913986,0.0745248611082456,0.0,L5,92,291.7677325203001,6.737025036168371e-05,-0.4108356743751959,-2.365167378482213,100886.10775664974,283.15686977029253,2.4371683896584656e-07,294.4394710991559,294.4880640652932,293.68215115971395,292.17607512894017,292.4358236064082,8.43680136678211e-09,2.3387487741019018e-07,25119955.24716503,-0.0002599121510875832,0.0127477215617529,0.0513319073778597,0.0543884436289469,0.0912042404364051
محمية العميد,2,1989,0.0500161878165404,-0.0595705385941034,0.0750235203290165,4.266368348807036e-06,L5,92,298.00816353826616,3.314876666873884e-06,1.3342570118946644,-3.503238575746915,100507.96847973057,290.87857281324466,1.7639841373548862e-08,301.73262462222584,301.77431006203005,300.5708644031282,297.4736531910424,294.2291666645403,9.98134846272676e-09,1.0721111377346077e-08,27858387.138900504,-0.0002834789495234593,0.0010969891330204,0.0357821903366973,0.0543994005175604,0.0911961544716238
محمية العميد,3,1989,0.0392549098046196,-0.0428647850263812,0.058881775825829,0.0,L5,91,293.96866323149146,0.0001894799658532837,0.9919891819278098,-2.3298865288000576,100981.00898498038,287.36421332650866,6.348691370561783e-07,295.2158146296867,295.3903743564394,296.1158068122982,297.0643164709139,296.2466801379761,8.794031124042437e-09,6.26860392718424e-07,17707330.050424635,-0.00034059490029371816,0.0141824272593231,0.0205438153177424,0.0542762349040852,0.0911878860645074
محمية العميد,0,1990,0.0459378169839427,-0.0522422050834117,0.0689060342507056,0.0,L5,90,286.37045581306825,0.00033346071370507496,1.502243921593723,-1.1652360240958015,101351.70754053709,280.1099489913028,1.1314936459828649e-06,286.1815333015898,286.3763740170037,287.6110545742546,291.1716440418168,294.66202671561825,8.350461084618529e-09,1.1219069934808291e-06,12623015.82104701,-0.00045855885678026666,0.0361270953787018,0.0193760185160188,0.0541890122951605,0.0911725386595114
محمية العميد,1,1990,0.0553027280950121,-0.0672164039096847,0.0829532537260357,0.0,L5,92,290.9315259283867,4.929195779586194e-05,0.0685402282172088,-3.3623642702166454,101016.6208125936,283.37793188828687,1.727517719153178e-07,293.6892235563484,293.7611331657954,292.9847588794288,291.9810246884357,292.66123526231905,8.627192980070976e-09,1.6433599538926697e-07,24703155.90080542,-0.00022696705628887293,0.0132877041929408,0.0195492215313374,0.0540805101527551,0.0911624986790494
محمية العميد,2,1990,0.0493275991286602,-0.0590940813743156,0.0739906547198613,0.0,L5,92,297.73618581754846,6.68555153489315e-06,2.0206428761599198,-3.804175551054603,100459.28179094705,290.7813612003389,2.8168614393093917e-08,301.30014082580107,301.349676374076,300.16352464257,297.047640534149,294.04759613991854,9.9556514351663e-09,2.1074288041894653e-08,27933688.73484532,-0.0002771884958878048,0.0010321910764062,0.0169947486590913,0.0517921294256994,0.0911528212636078
محمية العميد,3,1990,0.0490104393532777,-0.0581348421657433,0.0735149213665277,0.0,L5,91,294.6103767842164,3.327174201678513e-05,0.5695280503742994,-2.529671078670122,100918.08403844504,288.5061700331321,1.1609963260257237e-07,296.0929322983051,296.2379253518585,296.69492914872166,297.08496681647625,295.99973199682603,8.806627202819992e-09,1.0727096226189164e-07,17894730.188058034,-0.00019422737066338784,0.0050520432704131,0.0127124172695995,0.0493601072536585,0.09113945323469
محمية العميد,0,1991,0.0450669440601417,-0.0496522106449612,0.067599662589253,3.6975192356327634e-05,L5,90,286.8218825891826,0.00020758767901614015,1.1106855822084976,-0.5861123717748202,101258.19065476985,280.39085650267424,6.855015730501242e-07,286.8741377512614,287.06633567701385,288.43081041971845,291.82632148231886,294.902958853632,7.248396037990212e-09,6.759702427010251e-07,13069230.90630342,-0.0003016217634117661,0.0248794076109883,0.0122654542284473,0.0490811600304736,0.0911227739774263
محمية العميد,1,1991,0.0494810322195495,-0.0592922744385497,0.0742207970299465,1.9909718961099496e-05,L5,92,291.8657396357993,0.0002741262592167011,-0.3175253179028149,-2.129393511658396,100811.38408777412,283.1991740245884,9.63062686490574e-07,294.25599330936126,294.33542411861606,293.5874500673351,292.5295640585016,293.0322420418994,7.969972032767076e-09,9.544720923073316e-07,23567912.45598573,-0.0004596644432854724,0.0261497783953263,0.017199894456959,0.0490609584843434,0.0911106425716459
