pa_name,season,year,ndvi_mean,evi,savi,vegetation_percent,sensor,day_count,temperature_2m,total_precipitation_sum,u_component_of_wind_10m,v_component_of_wind_10m,surface_pressure,dewpoint_temperature_2m,runoff_sum,skin_temperature,soil_temperature_level_1,soil_temperature_level_2,soil_temperature_level_3,soil_temperature_level_4,sub_surface_runoff_sum,surface_runoff_sum,surface_solar_radiation_downwards_sum,total_evaporation_sum,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,volumetric_soil_water_layer_4
محمية طابا,0,1984,0.0466313309972499,-0.0462882531691403,0.0699461133492973,0.0030599647202488,L5,91,284.21277094825723,0.00010455961963722493,0.8875106711157931,-1.8156345420953497,92374.54894506624,273.56774422273713,4.4744370275972754e-07,285.19545707015493,285.33963968971733,286.62875050799283,290.7792538438035,294.71621882377195,0.0,4.478225855009895e-07,15675003.340088032,-0.000157151736723064,0.0131312832247852,0.0202041163370275,0.0245244187457923,0.0579677540465381
محمية طابا,1,1984,0.0564513399984888,-0.0612392112221315,0.0846759708015569,0.0004644583930527,L5,92,291.8603569079301,5.117227956170744e-05,1.0511086177845106,-2.2522597318074533,91955.9698143302,274.39239858263124,2.063853254145485e-07,295.71328834103275,295.6904744588496,294.4615325757364,292.1319736122479,293.2519494119404,0.0,2.069217333489255e-07,25414744.08861306,-0.00015045590083193243,0.0077465747149174,0.0195327267940972,0.0244704555785742,0.0579568152733389
محمية طابا,2,1984,0.0593284816655783,-0.0649987632371248,0.0889916330816394,0.0006844544655421,L5,92,297.3408815398145,2.134791359466049e-06,1.0279184817925042,-4.111495491989193,91715.78277341856,281.1066168317857,6.434429503891651e-09,302.17002681006403,302.19905930087555,301.15334115745065,297.8795162363612,294.09428200307985,0.0,6.492478333043326e-09,28734786.229795378,-0.00017975296331319317,0.00035305826829522665,0.0102506330980269,0.0229667925306801,0.0578890741250435
محمية طابا,3,1984,0.0543484227066646,-0.0575337636293878,0.0815215897923497,0.0013880621698639,L5,91,293.0401969956163,3.082197407052253e-05,0.6224153299501499,-2.51342309900309,92162.74527528316,280.48847819932723,1.2408763707512197e-07,295.70867554928674,295.8446436732299,296.62807933010623,297.6490861687548,295.6130542738641,0.0,1.246826412484613e-07,19584108.939985048,-0.00013858139248869148,0.0032707837932071,0.0037832399136876,0.0205122093467838,0.0577010592343415
محمية طابا,0,1985,0.051515878609463,-0.0547357733290125,0.0772727849715586,0.0013742561016266,L5,90,284.2175235409181,6.46154696081642e-05,1.1698384555978805,-1.5557399254380484,92274.2938515186,273.3867039419841,2.6708382212006864e-07,285.2812514655695,285.44653912739744,286.9479065324061,291.08304654335365,295.014149601401,0.0,2.672662850757247e-07,15464833.738283308,-0.00011016073352812336,0.0124964346141945,0.0032934741727444,0.0200234255542984,0.0576417697187366
محمية طابا,1,1985,0.0509517500028399,-0.0516090046141543,0.0764266826081435,0.000453380384541,L5,92,291.9954982185783,0.00013704792845973802,0.7744014992548148,-2.269545939957339,92025.688754306,274.55081033062345,5.661341105645789e-07,295.9782523398058,295.94664953177414,294.5802127101434,292.2966700917915,293.5501276674518,0.0,5.66247789037055e-07,25534904.5296844,-0.0002327932837019122,0.0118960493165686,0.0036879812647833,0.0199706691063344,0.0576254120479892
محمية طابا,2,1985,0.0607262958899117,-0.0661732677231443,0.0910883139185496,9.079434234741058e-05,L5,92,298.70978017282755,1.434751473465827e-06,0.9566881311993388,-3.907296627781272,91708.94492895696,282.02397243000985,3.1397310212689144e-09,303.60659704411006,303.6173634412854,302.3271242672978,298.461326442331,294.4197837485001,0.0,3.58664071074059e-09,28628397.253648173,-0.0001806768826136346,0.00036462914329420375,0.003036823911906,0.0175993831525594,0.0572282108110475
محمية طابا,3,1985,0.0541460316054616,-0.0576201545860531,0.0812180019557964,0.0015488790131324,L5,91,292.7385223656933,1.615251079901925e-05,0.6657079370516948,-2.842017826570145,92149.048381635,281.5979059182033,6.86445174768305e-08,295.51665100711125,295.66346207607154,296.5775759012307,297.9913677410358,296.01854612525807,0.0,6.90173798604634e-08,19602840.80664784,-0.0001302144916882596,0.0011801173104851,0.0021190328546182,0.0145708250150918,0.0566462107700865
محمية طابا,0,1986,0.0491037956152553,-0.0509356851674563,0.0736547171319481,0.0019782357633327,L5,90,284.50504447745504,0.0004403534503377225,0.8590528186412272,-1.5352989446714145,92288.46253604016,275.24418234777784,2.082036053320009e-06,285.35190776466186,285.50684559128985,286.4220507962626,290.6750729410157,295.316162156958,0.0,2.082455205695174e-06,15414708.652770994,-0.0003791852418454503,0.0427744202409375,0.0391532713475092,0.0140096013387125,0.0564939504055239
محمية طابا,1,1986,0.0443517550108903,-0.0443150968118256,0.066526792061305,0.0016207880180854,L5,92,290.92626571980907,0.00018699184291172443,0.932791481248507,-2.2319820888435022,91963.0809666078,276.390605426761,7.681276948773757e-07,295.2811817536602,295.2612580141586,294.3314408956558,292.4985840048899,293.6813715467019,0.0,7.686817698467117e-07,25380862.81374341,-0.0002751204400518617,0.0146299162887359,0.0485853185309234,0.0140465862190793,0.0564907484881882
