pa_name,season,year,ndvi_mean,evi,savi,vegetation_percent,sensor,day_count,temperature_2m,total_precipitation_sum,u_component_of_wind_10m,v_component_of_wind_10m,surface_pressure,dewpoint_temperature_2m,runoff_sum,skin_temperature,soil_temperature_level_1,soil_temperature_level_2,soil_temperature_level_3,soil_temperature_level_4,sub_surface_runoff_sum,surface_runoff_sum,surface_solar_radiation_downwards_sum,total_evaporation_sum,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,volumetric_soil_water_layer_4
محمية الواحات البحرية الجزء الشرقي- الصحراء السوداء,0,1984,0.0494474633233574,-0.0519436095391663,0.0741702195528643,0.0006425616713218,L5,91,285.2158579838118,4.141518096892944e-06,0.7324727667262931,-1.612640189449019,99864.01361679415,275.3657325913734,1.2814196590672536e-08,286.18389906950614,286.319227907167,287.7776826085857,292.2558877081884,296.9219267306827,0.0,1.3092820567917892e-08,16001885.875532627,-2.1590388249033605e-05,0.00013832056068773449,-2.8394144715976146e-22,-7.299383540339917e-23,-3.49342275241783e-24
محمية الواحات البحرية الجزء الشرقي- الصحراء السوداء,1,1984,0.0499109938218401,-0.0553557160894722,0.0748655793907295,0.0,L5,92,295.0426145353038,2.2149993000655377e-05,-0.3773494661735804,-1.817406834582188,99193.0470223798,273.9830437346839,7.775097344973071e-08,298.2635021772444,298.07213734832965,296.54460757909106,293.5892093499643,295.6794581901248,0.0,7.83616632302461e-08,25905846.699293435,-5.029453404294037e-05,0.002928327717255,-6.860834867462634e-22,-8.999500801646275e-23,-1.133562018806601e-23
محمية الواحات البحرية الجزء الشرقي- الصحراء السوداء,2,1984,0.0576014985463543,-0.0666357112262813,0.086401198352553,1.0458360535836682e-06,L5,92,300.1917252605464,1.3712247687553545e-06,0.4788486082696307,-4.588753964369623,98983.7258877736,283.23134170795674,2.8782577882748113e-09,304.2704952115033,304.1566566697453,303.30124416325924,300.2383399414473,296.1066245422036,0.0,2.7939677238464355e-09,28466793.493899733,-5.5906941086225735e-05,7.255512453049227e-07,-9.199954785361754e-22,-9.501847429274087e-21,-1.6790847055096858e-23
محمية الواحات البحرية الجزء الشرقي- الصحراء السوداء,3,1984,0.055400306176221,-0.0632977302956816,0.083099430717486,3.137508160751005e-06,L5,91,295.10173992334643,1.0628511920469293e-05,0.1256671472008189,-3.0059248449254,99449.2507785416,282.6096183492828,3.56555145453594e-08,297.2948078644011,297.3814819732607,298.3468468579028,299.92528383765887,297.25233717835187,0.0,3.688530313458029e-08,19805748.78117997,-4.1375386435308784e-05,0.0009521138750937356,-6.563781134020241e-22,-5.89386809009972e-21,-8.31558111819544e-24
محمية الواحات البحرية الجزء الشرقي- الصحراء السوداء,0,1985,0.0522979927809976,-0.0593730730385111,0.078446004463395,0.0,L5,90,285.96924295389374,1.66252870353383e-05,1.091204925801658,-1.204670050355042,99731.36030871334,275.4910038181804,5.8469318208240325e-08,286.9753065622493,287.10735455784754,288.5166600797542,292.610139900144,296.96829465936736,0.0,5.87049998393675e-08,15605239.374603173,-2.0234148829009663e-05,0.0042349834110551,-4.533566000702683e-22,-4.300043811058173e-23,-2.6242299765758856e-24
محمية الواحات البحرية الجزء الشرقي- الصحراء السوداء,1,1985,0.0525017383411451,-0.0574906964289257,0.078751650405249,0.0,L5,92,295.1415355094823,5.4431156997702674e-05,-0.4469216461454541,-1.9923418099201131,99256.15866840749,275.72501903989195,1.959091163146993e-07,298.52471070415123,298.33127464947694,296.8050144908344,293.8942264599477,295.81121756120103,0.0,1.9605868986040067e-07,25628871.418048467,-8.086103382177432e-05,0.0042397183308549,-7.997139452367161e-22,-9.553653745529278e-23,-6.977286878307466e-24
محمية الواحات البحرية الجزء الشرقي- الصحراء السوداء,2,1985,0.056183293890745,-0.0641916180858564,0.0842739088827445,0.0,L5,92,301.6422588106656,1.1696805631750911e-06,0.493743871345001,-3.8024797922177127,98918.05004965854,282.9445212598878,1.9436297209366508e-09,305.89611404007684,305.753739136558,304.6402488213184,301.0680873429976,296.3523375445729,0.0,2.1865834360537324e-09,28468409.805789717,-5.792609739060305e-05,4.893892159019554e-08,-1.0640194281835044e-21,-9.340772769462438e-21,-1.448370781573657e-23
محمية الواحات البحرية الجزء الشرقي- الصحراء السوداء,3,1985,0.0543414021356078,-0.0622027944032814,0.0815111010842395,3.137508160751005e-06,L5,91,294.2360930862364,9.68993675505657e-06,0.2505577934994027,-3.2596847962181763,99479.48431718154,282.89594760557424,3.3363445934946694e-08,296.42910933710226,296.53428102265,297.6782317940426,299.87878902669416,297.5632522144133,0.0,3.3532207684282715e-08,19698653.09832817,-4.200463827150529e-05,0.0011951587049916,-8.107912927909207e-22,-3.914861286028223e-21,-6.5491476594350176e-24
محمية الواحات البحرية الجزء الشرقي- الصحراء السوداء,0,1986,0.0483755859575481,-0.0537699425764119,0.0725624768293998,7.739186796519145e-06,L5,90,286.09689575333715,0.00022354482625815253,1.0794092331073182,-1.0075186261334204,99726.10362826554,277.2844959976992,8.384057250963587e-07,286.9749885019891,287.1042975221722,288.0275380586551,292.3346908331457,297.1549435672486,0.0,8.388834238863316e-07,15241241.331519276,-0.0002005223961454096,0.0313669344555313,0.0076291009682376,-3.790340042880417e-23,-1.6109872531700206e-24
محمية الواحات البحرية الجزء الشرقي- الصحراء السوداء,1,1986,0.0525902450804635,-0.0595824421203646,0.0788843997201547,0.0,L5,92,293.92825791977526,7.899805982759644e-06,0.1210018542524415,-2.337394728652827,99276.85018683509,276.4444233573635,2.6006790368876425e-08,297.4262603960316,297.2771893351503,296.14498391372854,293.9275390741494,295.9434189029221,0.0,2.666086474137699e-08,25671238.26278629,-4.025315850379793e-05,0.000976903803141926,0.0057169153858874,-6.641738864645621e-23,-6.5394129324687695e-24
