pa_name,season,year,ndvi_mean,evi,savi,vegetation_percent,sensor,day_count,temperature_2m,total_precipitation_sum,u_component_of_wind_10m,v_component_of_wind_10m,surface_pressure,dewpoint_temperature_2m,runoff_sum,skin_temperature,soil_temperature_level_1,soil_temperature_level_2,soil_temperature_level_3,soil_temperature_level_4,sub_surface_runoff_sum,surface_runoff_sum,surface_solar_radiation_downwards_sum,total_evaporation_sum,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,volumetric_soil_water_layer_4
محمية سيوة - القطاع الغربي,0,1984,0.062701200505017,-0.0687493220253573,0.0940508645612913,0.0009735169226931,L5,91,284.20794806117294,1.76415205382188e-05,0.643090572385831,-0.0412070427200456,101025.16879057253,275.70666943675286,3.5511710712518193e-08,284.0816478324293,284.22273738312816,285.5934967245129,289.7829886067485,295.2636160517752,0.0,3.552974399478784e-08,15581692.190581098,-2.3345142868474474e-05,0.0087751132474809,-2.8394144715976146e-22,-7.299383540339917e-23,0.0156354585738587
محمية سيوة - القطاع الغربي,1,1984,0.0602120810733326,-0.0694509412035434,0.0903172710245494,0.0003582682905078,L5,92,293.8294613639271,0.00012528415909310742,-0.9726252763393696,-0.5011698633190738,100308.4773827016,275.99243642381475,2.6240167191201244e-07,295.6334468354287,295.4711422086502,294.1604561942123,291.60644781886515,293.5396057776763,0.0,2.625565989187537e-07,25345731.699185297,-0.00014785553994628138,0.0137210015949174,5.136196801929706e-05,-8.999500801646275e-23,0.0155241583678887
محمية سيوة - القطاع الغربي,2,1984,0.061583918938473,-0.0706233419649442,0.0923750037605316,0.0006794182641353,L5,92,300.10197400373863,8.51428823645635e-07,-0.4471774807507448,-3.4882535091918583,100227.31487692147,283.2325770921871,2.4769766946068496e-10,303.11260327885014,302.99761659807945,302.1078560354782,299.080840266056,294.31242844461195,0.0,2.4769766946068496e-10,28474933.650142062,-6.310290098894524e-05,3.463617993716123e-08,-9.199954785361754e-22,-9.501847429274087e-21,0.0140303410890356
محمية سيوة - القطاع الغربي,3,1984,0.0592225808486936,-0.066539364070572,0.0888330088040313,0.0012059277099552,L5,91,294.6708713482776,3.350988711299973e-06,-0.2438394808932637,-1.125595106422572,100633.23678233346,283.4146977403219,4.8467963229239854e-09,295.85662009169806,295.9417055264487,296.81477164537154,298.335658130909,295.8947659807816,0.0,5.158371366583162e-09,19149381.59845985,-4.184057642344073e-05,8.101852452512837e-05,-6.563781134020241e-22,-5.89386809009972e-21,0.0121216378667711
محمية سيوة - القطاع الغربي,0,1985,0.0563651981794777,-0.0625539410741892,0.0845469485659698,0.0008978232059856,L5,90,285.532965058131,0.0001692199302866967,0.6666235263806016,-0.0768921880177559,100870.47473293293,277.2726294931432,3.659549577155689e-07,285.3864463121043,285.51840548599694,286.6597621108436,290.3439338038828,295.29182452816383,0.0,3.662690463818278e-07,14925509.761983288,-0.00015785493979425524,0.0214985390062225,0.00013847314658641278,-4.300043811058173e-23,0.0115089313786229
محمية سيوة - القطاع الغربي,1,1985,0.0524222207717816,-0.0467112543227127,0.0786325958070311,0.00071080192754,L5,92,294.20293253406726,3.55278758086912e-05,-1.069579726273764,-0.4720941763281623,100382.1163302636,276.8016800630201,7.199568484695082e-08,296.06847837135024,295.91164142582284,294.6788542626622,292.2473454491417,293.7695026945613,0.0,7.220804532761204e-08,25078823.95270442,-6.832711943903275e-05,0.0141818879565363,0.0002615299556407994,-9.553653745529278e-23,0.0114712947172289
محمية سيوة - القطاع الغربي,2,1985,0.063677125778939,-0.0726886538294019,0.0955147759214897,0.0010142661349872,L5,92,301.1604402879185,1.1214993811130492e-06,-0.2086653325955051,-2.921478716242339,100124.5314454722,283.5720364308088,4.0380539372753125e-10,304.3325305085873,304.19535266122745,303.1161749970451,299.7537970716315,294.65866073608464,0.0,4.933923359762928e-10,28394010.35741938,-6.433673660814709e-05,4.007208647740071e-06,2.0481225472493628e-06,-9.340772769462438e-21,0.0102709883493945
محمية سيوة - القطاع الغربي,3,1985,0.0600474139174392,-0.067521860551624,0.0900702339403649,0.0011857771591041,L5,91,293.5435098130631,5.7695037423332224e-05,-0.1174354202322552,-1.609846997734182,100687.87789220145,283.17159571464845,1.203472195043081e-07,294.6897953413681,294.7984535989129,295.8272841406533,298.0031267579427,296.2263557130938,0.0,1.2059855571144945e-07,19100819.228436317,-7.508661743224598e-05,0.0073204464836122,2.1737989757744867e-06,-3.914861286028223e-21,0.0085568517909812
محمية سيوة - القطاع الغربي,0,1986,0.0569028594108748,-0.0620847848453919,0.0853534339177677,0.0007904383845984,L5,90,285.51055085587745,0.0004103190254351979,0.8212228039594127,0.0770772148490438,100860.81669086534,278.27162234101365,1.0732462314843631e-06,285.3633260540014,285.50754333039873,286.1756461128018,288.94715676114424,295.2426206477843,0.0,1.0735708163545923e-06,14610779.980745755,-0.0002245234970333448,0.0493467828851268,0.0659499831113527,0.00011163877054812008,0.008250408574834
محمية سيوة - القطاع الغربي,1,1986,0.0571348721957737,-0.0633190127507059,0.0857014919510539,0.0005848922033812,L5,92,293.1865753284079,2.758927193934704e-05,-0.7977920669636446,-1.1961612104937764,100442.91193850362,277.460120807657,6.311441195696226e-08,295.51299213805095,295.34681089200166,294.6046388150081,292.864701900282,293.6145368156735,0.0,6.328251661465805e-08,25475830.54907687,-5.075048949333448e-05,0.0168358614229648,0.0788747505567919,0.0003815190891012127,0.008250408574834
محمية سيوة - القطاع الغربي,2,1986,0.0581918784050441,-0.0654332351103952,0.0872869804555197,0.0005010426117337,L5,92,302.1509085943392,9.377242904887356e-07,-0.4184105403207749,-2.164845391262177,100108.72891910574,284.1159052952504,3.5413092068962075e-10,305.56937982087624,305.386838398862,304.4597204167095,301.6473169668449,294.94024306771576,0.0,4.429377460018785e-10,28168086.839828853,-6.587589308937028e-05,0.0008112910745363654,0.0677759723933856,0.0005445000143239594,0.008250408574834
محمية سيوة - القطاع الغربي,3,1986,0.0435141747453646,-0.0479411497296653,0.0652705795252099,0.0061174551037598,L5,91,294.322244286272,6.53842714257446e-05,-0.2623413163022521,-0.9982800762645666,100657.05268084956,283.2116552418318,1.372198277162105e-07,295.52793148882404,295.6740315572732,296.7642210086245,299.0367684710208,296.9386225356575,0.0,1.3732250658227784e-07,18639590.53963497,-7.642332140049323e-05,0.0070921647898518,0.0503183192159739,0.0005801877993626183,0.008250408574834
محمية سيوة - القطاع الغربي,0,1987,0.0516872272426548,-0.0559003794435638,0.0775300401659,0.0016245961052497,L4,90,284.6810260309677,2.2954144298503208e-05,1.4050667420144165,0.2119145522093982,101015.24096307922,274.7733387158676,4.7008725849140494e-08,284.67968843430054,284.8125315967281,285.8720684106892,289.2650829908135,295.83713408019963,0.0,4.734703984037515e-08,15339391.63142122,-2.9806924727973688e-05,0.019470802004475,0.047476840287515,0.0005869392318436471,0.008250408574834
